Respondent,Hobby,OpenSource,Student,Employment,FormalEducation,UndergradMajor,CompanySize,YearsCoding,YearsCodingProf,JobSatisfaction,ConvertedSalary,NumberMonitors,CheckInCode,WakeTime,HoursComputer,HoursOutside,SkipMeals,Exercise,Age
10791,Yes,Yes,No,Employed full-time,Ad,Cd,3,3,2,3,70000,1,5,5,3,0,2,2,3
10792,Yes,No,No,Employed full-time,Md,Cd,3,3,2,3,92250,2,5,2,3,1,0,2,3
10793,Yes,Yes,No,Employed full-time,Bd,Cd,6,4,2,2,95000,3,5,2,3,2,0,1,3
10794,Yes,Yes,No,Employed full-time,Bd,Cd,6,5,4,3,90000,2,5,4,3,2,1,0,3
10795,Yes,Yes,No,Employed full-time,Odd,Cd,1,6,4,2,1.00E+05,1,4,4,3,2,1,0,3
10796,Yes,No,No,Employed full-time,Bd,,5,7,2,2,59000,2,3,3,2,2,0,2,5
10797,Yes,Yes,"Yes, part-time",Employed full-time,Ad,Cd,6,3,2,2,75000,4,5,2,2,2,3,3,3
10798,No,No,No,Employed full-time,Nd,Cd,6,5,3,2,87500,3,,2,2,0,0,0,3
10799,Yes,No,No,Employed full-time,Bd,Cd,2,7,3,2,82500,3,3,2,3,1,0,3,4
10800,Yes,No,No,Employed full-time,Bd,Hu,8,5,5,3,105000,2,5,3,2,0,0,0,4
10801,Yes,No,No,Employed full-time,Md,Cd,3,9,8,1,105000,2,5,5,4,0,2,1,5
10802,Yes,Yes,No,Employed full-time,Nd,Cd,8,3,3,3,150000,3,5,4,3,0,0,1,2
10803,Yes,Yes,"Yes, part-time",Employed full-time,Nd,Cd,3,3,2,3,54000,1,5,6,3,1,0,0,2
10804,Yes,Yes,No,Employed full-time,Bd,Cd,2,2,1,-2,35000,2,5,4,2,0,1,0,3
10805,Yes,Yes,No,Employed full-time,Md,Ae,4,11,11,3,123000,2,5,4,3,0,0,1,5
10806,Yes,No,No,Employed full-time,Bd,Ss,4,1,1,3,65000,2,4,1,3,1,1,3,3
10807,Yes,Yes,No,Employed full-time,Md,Ma,3,4,3,3,106000,3,5,3,4,1,1,0,3
10808,Yes,Yes,"Yes, full-time",Employed part-time,Nd,In,1,4,1,2,60000,2,5,2,2,0,3,2,2
10809,Yes,No,No,Employed full-time,Bd,Ns,7,3,2,3,65,2,3,2,3,1,0,1,4
10810,Yes,Yes,No,Employed full-time,Bd,Cd,5,5,4,-2,160000,1,5,3,2,1,0,2,4
10811,No,No,No,Employed full-time,Bd,Cd,3,3,3,2,100500,2,4,3,3,0,1,0,3
10812,No,No,"Yes, full-time",Employed full-time,Bd,Ma,6,1,,,50000,,,,,,,,
10813,No,Yes,No,Employed full-time,Bd,Cd,6,11,11,2,125000,3,5,2,2,0,0,3,6
10814,Yes,Yes,No,Employed full-time,Md,,5,5,4,1,145000,2,3,5,3,0,0,2,3
10815,No,No,No,Employed full-time,Bd,Ar,6,10,9,2,45996,2,3,4,3,1,0,1,5
10816,Yes,No,No,Employed full-time,Nd,Hu,4,4,4,3,170000,1,5,2,2,2,1,3,4
10817,Yes,Yes,No,Employed full-time,Nd,Cd,8,3,3,-1,105000,2,5,4,3,2,1,1,2
10818,Yes,Yes,No,Employed full-time,Bd,Bu,3,1,1,2,120000,2,5,2,2,2,0,3,3
10819,Yes,Yes,No,Employed full-time,Md,Cd,4,5,3,1,85000,3,5,6,3,2,1,3,3
10820,Yes,Yes,No,Employed full-time,Sd,,8,7,5,2,135000,3,5,5,3,2,1,0,3
10821,Yes,No,No,Employed full-time,Md,In,4,3,2,-1,,,,,,,,,
10822,Yes,Yes,No,Employed full-time,Bd,Cd,7,5,2,2,70000,2,5,3,4,0,0,0,3
10823,Yes,No,No,Employed full-time,Bd,Cd,4,7,2,2,67000,2,3,2,3,2,3,1,4
10824,Yes,Yes,"Yes, full-time",Employed full-time,Nd,Ss,2,2,2,1,90000,2,5,1,3,3,0,3,3
10825,Yes,No,No,Employed full-time,Md,Cd,3,11,8,3,150000,2,5,2,2,0,0,3,4
10826,Yes,Yes,No,Employed full-time,Bd,Ar,4,4,4,-2,112500,3,5,2,2,2,2,2,4
10827,No,No,No,Employed full-time,Md,Ns,4,2,2,-1,50000,2,0,3,3,2,0,1,
10828,Yes,No,No,Employed full-time,Bd,Cd,8,3,1,3,65000,2,5,3,2,2,1,0,2
10829,Yes,No,No,Employed full-time,Ad,Ae,6,11,11,1,150000,2,5,3,2,0,0,0,6
10830,Yes,No,No,Employed full-time,Bd,Cd,7,2,1,1,52000,2,4,3,3,0,0,0,2
10831,Yes,No,No,Employed full-time,Bd,In,5,3,2,2,68000,2,4,3,3,1,0,0,3
10832,Yes,No,No,Employed full-time,Md,Cd,6,2,1,2,80000,2,3,2,2,1,0,0,3
10833,Yes,No,No,Employed full-time,Bd,Cd,8,3,2,2,130000,2,5,1,3,2,0,2,3
10834,No,No,No,Employed full-time,Bd,Cd,6,7,6,2,130000,2,5,3,2,1,0,1,4
10835,Yes,No,No,Employed full-time,Bd,Cd,8,2,2,3,220000,2,5,4,4,1,0,1,3
10836,No,No,No,Employed full-time,Md,In,4,5,5,3,120000,2,5,3,2,0,0,0,4
10837,No,No,No,Employed full-time,Md,Ma,8,4,1,-1,65000,3,5,4,2,0,1,1,3
10838,Yes,Yes,No,Employed full-time,Bd,Ma,8,6,3,2,150000,1,5,3,3,1,0,2,3
10839,Yes,Yes,"Yes, part-time",Employed part-time,Md,Cd,8,5,5,2,130000,4,5,2,3,0,0,3,4
10840,Yes,No,No,Employed full-time,Md,Cd,8,11,11,3,154000,2,5,2,4,0,0,0,6
10841,Yes,Yes,No,Employed full-time,Nd,Hu,8,2,1,3,120000,2,5,5,3,1,1,1,3
10842,Yes,No,No,Employed part-time,Bd,Cd,3,2,1,0,14400,1,3,5,2,2,0,3,2
10843,Yes,Yes,No,Employed full-time,Odd,Cd,3,8,6,3,,1,5,4,2,1,0,2,4
10844,Yes,No,No,Employed full-time,Ad,Cd,7,5,4,-3,145600,3,5,3,3,1,0,0,3
10845,Yes,No,No,Employed full-time,Nd,Ae,3,8,8,2,150000,2,1,4,3,1,0,3,4
10846,Yes,No,No,Employed full-time,Bd,Cd,1,6,3,-2,120000,2,5,5,3,2,1,1,3
10847,Yes,Yes,"Yes, part-time",Employed full-time,Ad,Cd,1,2,2,0,2.00E+06,3,5,4,3,1,3,3,2
10848,Yes,Yes,No,Employed full-time,Bd,Cd,8,6,5,2,,2,1,4,3,2,0,0,3
10849,Yes,No,No,Employed full-time,Bd,Ar,8,3,1,2,102000,3,5,4,3,1,2,1,2
10850,Yes,Yes,No,Employed full-time,Bd,Cd,6,8,6,3,525000,3,5,4,4,2,0,1,3
10851,Yes,Yes,No,Employed full-time,Bd,Cd,4,8,5,2,107200,1,5,4,3,0,0,0,3
10852,No,No,No,Employed full-time,Bd,Ma,5,6,5,-1,205000,1,3,4,3,0,1,0,3
10853,Yes,Yes,"Yes, full-time",Employed full-time,Md,Ss,8,3,2,2,20000,,,,,,,,
10854,Yes,Yes,No,Employed full-time,Nd,Cd,5,7,5,-3,150000,2,5,2,3,2,1,2,3
10855,Yes,No,No,Employed full-time,Nd,Cd,1,11,11,3,1800000,2,5,4,2,1,1,0,5
10856,Yes,No,No,Employed full-time,Bd,Cd,3,6,2,3,105000,3,5,5,3,1,0,0,3
10857,Yes,Yes,No,Employed full-time,Nd,Cd,6,8,8,3,150000,1,5,2,3,0,0,0,4
10858,Yes,No,No,Employed full-time,Bd,Cd,3,7,6,2,110000,1,5,5,4,0,2,0,4
10859,Yes,Yes,No,Employed full-time,Bd,Cd,5,3,1,-2,105000,2,5,3,2,1,2,0,3
10860,Yes,Yes,No,Employed full-time,Bd,Ss,3,4,3,0,103000,1,5,2,3,1,1,3,3
10861,Yes,Yes,No,Employed full-time,Bd,Cd,4,11,10,2,130000,1,5,3,2,1,0,1,5
10862,Yes,Yes,No,Employed full-time,Bd,Cd,8,9,8,-2,55000,2,3,4,3,0,0,0,5
10863,Yes,Yes,No,Employed full-time,Bd,Cd,8,3,3,2,85000,3,5,3,3,2,1,0,3
10864,No,No,No,Employed full-time,Bd,Ss,4,2,1,2,,2,5,4,2,1,1,2,3
10865,No,Yes,No,Employed full-time,Bd,Ar,7,4,3,2,140000,2,5,2,3,2,0,2,4
10866,Yes,Yes,No,Employed full-time,Nd,Cd,3,6,4,1,,2,5,3,3,2,,1,3
10867,Yes,No,No,Employed full-time,Nd,Cd,4,5,2,2,57200,3,2,4,3,3,1,3,2
10868,Yes,Yes,No,Employed full-time,Nd,,4,3,3,1,2.00E+06,3,5,3,3,0,1,0,3
10869,Yes,Yes,No,Employed full-time,Bd,Cd,8,4,2,1,140000,3,3,3,3,0,1,2,3
10870,Yes,Yes,No,Employed full-time,Bd,Ae,3,11,9,-2,2.00E+06,1,5,3,2,0,1,0,6
10871,Yes,Yes,"Yes, full-time",Employed full-time,Md,Cd,6,10,5,-2,122000,2,5,2,4,1,3,1,4
10872,Yes,Yes,No,Employed full-time,Sd,,6,2,2,-1,103000,,5,5,2,0,1,0,2
10873,Yes,Yes,No,Employed full-time,Nd,Ar,4,2,2,-3,75000,2,5,3,2,2,0,0,4
10874,Yes,No,No,Employed full-time,Bd,,5,8,7,2,90000,2,5,5,3,3,1,3,4
10875,No,No,No,Employed full-time,Bd,Cd,7,5,3,-2,104000,2,5,5,3,1,0,3,3
10876,Yes,Yes,"Yes, full-time",Employed full-time,Nd,Cd,4,3,1,2,80000,3,5,5,4,0,3,0,2
10877,Yes,No,No,Employed full-time,Bd,Cd,4,3,3,1,75000,2,5,4,3,1,0,2,3
10878,Yes,Yes,"Yes, part-time",Employed full-time,Ad,Cd,8,5,5,3,133000,3,3,6,2,0,0,0,3
10879,Yes,No,No,Employed full-time,Bd,In,6,7,6,2,170000,1,5,4,4,1,0,0,4
10880,Yes,Yes,No,Employed full-time,Nd,Bu,5,7,6,3,130000,3,5,3,3,2,1,2,4
10881,Yes,Yes,No,Employed full-time,Md,Ae,7,3,1,2,90000,3,3,4,3,0,0,1,2
10882,Yes,No,No,Employed full-time,Bd,Cd,2,7,6,1,115000,2,5,6,3,1,1,2,4
10883,Yes,Yes,No,Employed full-time,Odd,Ss,4,2,1,3,1.00E+05,3,5,4,3,0,0,3,3
10884,Yes,Yes,No,Employed full-time,Sd,,3,11,11,3,2.00E+05,3,5,6,2,2,0,1,5
10885,Yes,No,No,Employed full-time,Bd,Cd,5,5,5,3,140000,2,5,3,3,2,0,2,3
10886,Yes,Yes,"Yes, full-time",Employed full-time,Bd,Cd,1,4,4,2,155000,2,5,2,3,2,0,3,3
10887,No,No,"Yes, full-time",Employed part-time,Nd,Cd,5,2,1,2,60000,2,3,5,2,0,0,1,2
10888,Yes,Yes,No,Employed full-time,Bd,Bu,4,2,1,3,85000,2,5,4,3,1,1,2,3
10889,Yes,No,No,Employed full-time,Bd,Cd,3,11,11,2,115000,3,4,3,3,0,1,0,6
10890,Yes,No,No,Employed full-time,Bd,Ae,2,8,7,-2,150000,2,3,2,3,2,0,3,5
10891,Yes,Yes,No,Employed full-time,Bd,Cd,3,4,2,3,80000,1,3,0,3,0,0,0,3
10892,No,Yes,No,Employed full-time,Bd,Cd,3,6,5,3,150000,2,1,4,3,0,0,2,4
10893,No,No,No,Employed full-time,Md,Ae,6,3,1,2,92000,2,4,0,3,0,1,1,2
10894,Yes,No,No,Employed full-time,Bd,Cd,4,11,11,-2,126000,,,,,,,,
10895,Yes,Yes,No,Employed full-time,Nd,In,3,11,8,-2,150000,2,5,4,4,2,0,1,5
10896,No,Yes,No,Employed full-time,Bd,Ar,4,9,6,2,1860000,1,5,4,3,2,1,2,4
10897,Yes,No,No,Employed full-time,Bd,Ar,4,3,1,2,110000,3,2,4,3,1,0,0,3
10898,Yes,No,No,Employed full-time,Bd,Bu,4,6,4,2,102000,1,5,3,3,0,0,1,3
10899,Yes,Yes,No,Employed full-time,Nd,Ae,2,5,4,2,108000,3,3,4,3,1,1,0,3
10900,Yes,Yes,No,Employed full-time,Bd,Cd,6,6,4,0,152000,3,5,3,3,2,0,2,3
10901,Yes,No,No,Employed full-time,Bd,Cd,2,8,8,1,150000,3,5,2,3,2,1,2,4
10902,Yes,Yes,No,Employed full-time,Bd,Cd,4,4,3,2,90000,3,5,5,2,0,0,0,2
10903,No,No,No,Employed full-time,Bd,Cd,3,5,5,2,120000,2,5,3,3,2,1,2,3
10904,Yes,Yes,No,Employed full-time,Md,Ar,3,10,10,2,120000,2,5,3,3,2,0,2,5
10905,Yes,Yes,"Yes, full-time",Employed part-time,Nd,Cd,8,3,1,2,96000,2,3,4,2,2,1,2,1
10906,Yes,Yes,No,Employed full-time,Nd,Hu,4,3,2,2,85000,3,5,4,3,2,3,2,3
10907,No,No,No,Employed full-time,Nd,Cd,2,4,3,2,127500,1,5,0,3,2,1,2,3
10908,Yes,No,"Yes, part-time",Employed full-time,Ad,We,4,6,5,2,140000,2,5,3,3,1,1,3,4
10909,Yes,Yes,No,Employed full-time,Sd,,4,7,7,2,105000,1,5,4,3,1,1,2,4
10910,No,No,No,Employed full-time,Bd,In,8,10,9,2,86000,2,3,3,3,0,0,1,5
10911,Yes,No,No,Employed full-time,Bd,Cd,3,5,3,-2,135000,2,5,3,3,1,0,1,3
10912,Yes,Yes,No,Employed full-time,Md,Ns,1,3,3,-1,120000,2,3,3,2,1,1,1,3
10913,No,Yes,No,Employed full-time,Md,Cd,6,5,3,2,170000,2,5,2,2,1,0,2,3
10914,Yes,Yes,No,Employed full-time,Nd,Cd,3,9,8,1,126500,3,5,2,2,2,0,0,5
10915,Yes,No,No,Employed full-time,Bd,Cd,7,3,2,2,76000,2,4,2,3,2,0,0,3
10916,No,No,No,Employed full-time,Nd,Ar,8,5,5,3,120000,2,5,5,3,2,3,0,3
10917,Yes,Yes,No,Employed full-time,Bd,Ae,7,2,1,2,82000,3,3,4,2,1,0,1,2
10918,Yes,Yes,No,Employed full-time,Bd,Ar,4,4,4,3,120000,2,5,2,3,2,1,2,3
10919,Yes,Yes,No,Employed full-time,Bd,Ns,2,9,5,3,,,,,,,,,
10920,No,No,No,Employed full-time,Bd,,5,4,3,3,95000,2,2,3,2,0,0,1,3
10921,Yes,No,"Yes, full-time",Employed part-time,Nd,Ae,3,2,2,2,69000,2,1,2,2,2,0,2,3
10922,Yes,Yes,No,Employed full-time,Md,Ae,4,11,11,2,160000,2,2,4,3,1,1,0,7
10923,Yes,Yes,,Employed full-time,Nd,Cd,4,5,4,-1,80000,1,5,3,3,1,1,3,4
10924,Yes,Yes,No,Employed full-time,Bd,We,8,4,4,-1,1.00E+05,2,3,6,3,0,0,0,3
10925,Yes,No,No,Employed full-time,Ad,Ma,8,2,1,2,85000,4,5,4,3,2,0,1,3
10926,Yes,Yes,No,Employed full-time,Md,Cd,8,7,6,2,,2,5,3,2,2,0,3,4
10927,Yes,Yes,No,Employed full-time,Ad,Cd,1,6,5,2,165000,2,5,2,2,2,0,1,3
10928,Yes,No,No,Employed full-time,Bd,Ae,4,9,8,2,153000,1,3,5,3,1,0,1,5
10929,Yes,No,No,Employed full-time,Md,Ns,3,1,1,0,1.00E+05,3,5,3,4,2,0,3,4
10930,Yes,No,No,Employed full-time,Ad,Ar,6,4,3,2,70400,2,2,3,3,1,2,1,3
10931,Yes,No,"Yes, part-time",Employed full-time,Bd,Cd,6,4,4,-3,140000,2,5,3,2,1,0,0,3
10932,Yes,No,No,Employed full-time,Bd,Ae,8,6,4,2,114000,3,5,4,2,1,2,2,3
10933,Yes,No,No,Employed full-time,Bd,Cd,2,3,2,2,65000,2,5,4,3,1,0,1,3
10934,Yes,No,No,Employed full-time,Bd,Cd,3,5,4,3,103000,1,5,3,2,1,0,1,3
10935,Yes,No,"Yes, full-time",Employed part-time,Sd,,6,2,1,3,50000,2,3,3,2,1,0,3,2
10936,Yes,No,No,Employed full-time,Bd,Cd,8,3,2,2,75850,2,2,5,4,0,1,0,2
10937,Yes,No,No,Employed full-time,Md,Hu,4,1,1,2,80000,2,5,3,2,1,0,1,3
10938,Yes,No,No,Employed full-time,Bd,Cd,6,3,2,-1,60000,2,2,3,3,3,0,2,3
10939,Yes,No,No,Employed full-time,Bd,Ss,3,2,2,2,140000,2,4,5,3,1,0,2,3
10940,Yes,Yes,No,Employed full-time,Bd,Bu,4,11,11,2,130000,1,5,3,3,2,0,2,6
10941,Yes,No,No,Employed full-time,Bd,Cd,4,3,2,-1,80000,1,5,6,3,1,1,0,3
10942,Yes,No,No,Employed full-time,Md,Cd,8,4,4,-3,90000,2,5,1,4,4,3,3,5
10943,Yes,No,No,Employed full-time,Bd,Cd,4,2,2,-1,112000,3,4,3,3,2,0,2,2
10944,Yes,No,No,Employed full-time,Bd,In,8,5,2,0,90000,3,5,4,3,1,0,2,3
10945,Yes,Yes,"Yes, full-time",Employed part-time,Bd,Cd,5,3,1,2,2.00E+06,2,3,3,2,3,1,0,2
10946,Yes,No,"Yes, part-time",Employed full-time,Nd,Cd,8,1,,,34000,1,,3,2,4,1,1,3
10947,Yes,No,No,Employed full-time,Bd,Cd,4,11,11,-1,140000,2,5,3,3,3,0,3,5
10948,Yes,No,No,Employed full-time,Nd,Cd,4,3,2,3,2.00E+06,3,5,3,3,0,0,1,4
10949,Yes,Yes,"Yes, full-time",Employed full-time,Md,Cd,3,4,2,2,34000,1,5,5,2,2,0,3,
10950,Yes,Yes,No,Employed full-time,Bd,Cd,3,6,4,1,130000,2,5,5,3,0,0,3,3
10951,Yes,Yes,No,Employed full-time,Md,Cd,3,7,6,3,165000,2,5,6,3,1,1,1,3
10952,Yes,Yes,"Yes, full-time",Employed full-time,Bd,Cd,3,3,2,-1,90000,2,4,5,2,2,0,1,2
10953,Yes,Yes,"Yes, full-time",Employed full-time,Md,,8,8,7,-1,130000,3,3,2,3,1,0,0,6
10954,Yes,No,No,Employed full-time,Bd,Cd,3,10,5,2,120000,2,5,3,3,2,0,0,4
10955,Yes,No,No,Employed full-time,Bd,Cd,8,3,2,3,155000,3,5,4,2,2,0,3,3
10956,Yes,No,No,Employed full-time,Bd,Cd,4,6,3,2,105000,2,5,3,3,0,0,0,3
10957,Yes,Yes,No,Employed full-time,Bd,Cd,8,3,2,2,175000,2,3,5,4,1,1,0,3
10958,Yes,Yes,No,Employed full-time,Pd,,8,9,7,-2,130000,2,5,4,3,0,1,1,4
10959,Yes,Yes,No,Employed full-time,Bd,Cd,6,3,1,2,70000,2,5,5,3,0,1,1,2
10960,Yes,No,"Yes, full-time",Employed part-time,Bd,In,7,2,1,3,20000,3,5,3,3,3,1,0,3
10961,Yes,No,No,Employed full-time,Bd,Ae,3,11,10,2,112000,2,5,2,2,0,0,0,5
10962,Yes,No,No,Employed full-time,Bd,Cd,4,7,7,-2,125000,3,3,3,2,2,0,1,4
10963,Yes,No,No,Employed full-time,Bd,Cd,6,7,5,2,104000,3,5,4,3,0,1,0,3
10964,No,No,No,Employed full-time,Bd,Ma,5,7,7,1,140000,3,3,3,3,0,0,2,4
10965,Yes,Yes,No,Employed full-time,Md,In,7,4,3,1,74000,4,4,3,3,0,2,3,3
10966,Yes,Yes,No,Employed full-time,Bd,Ae,2,7,7,3,180000,2,3,2,1,2,1,1,4
10967,Yes,Yes,No,Employed full-time,Bd,Bu,1,8,5,2,1.00E+05,3,5,3,3,1,0,0,3
10968,Yes,No,"Yes, part-time",Employed full-time,Bd,Cd,8,3,1,3,154600,2,4,4,2,2,0,2,2
10969,Yes,Yes,No,Employed full-time,Bd,Cd,4,3,1,2,65000,2,5,2,3,1,0,1,3
10970,No,No,No,Employed full-time,Md,Cd,6,4,2,-1,90000,2,5,5,3,0,0,0,3
10971,Yes,Yes,No,Employed full-time,Md,Ae,8,3,1,2,1.00E+05,2,3,5,3,1,0,1,2
10972,Yes,Yes,No,Employed full-time,Md,Cd,8,2,1,-2,55000,2,5,4,3,1,0,1,2
10973,Yes,No,No,Employed full-time,Ad,We,2,5,4,-2,78000,2,5,3,2,2,2,1,3
10974,Yes,No,No,Employed full-time,Nd,Cd,5,2,1,3,70000,2,3,5,2,1,1,2,2
10975,Yes,Yes,No,Employed full-time,Bd,Cd,7,3,2,3,90000,2,5,5,3,2,0,3,3
10976,Yes,No,No,Employed full-time,Ad,,7,4,3,2,57000,3,5,2,3,1,1,0,4
10977,Yes,No,No,Employed part-time,Sd,,2,1,1,2,20000,2,1,3,2,1,0,1,1
10978,Yes,No,No,Employed full-time,Bd,Bu,3,3,1,-2,72500,2,3,5,3,0,2,0,3
10979,Yes,Yes,"Yes, part-time",Employed full-time,Bd,Cd,8,4,3,-2,97000,2,5,4,3,3,1,2,3
10980,Yes,Yes,No,Employed full-time,Bd,Cd,8,8,5,-1,115000,2,5,4,2,0,0,2,3
10981,No,No,No,Employed full-time,Bd,Cd,4,5,3,3,80000,2,5,4,2,0,1,1,3
10982,Yes,Yes,No,Employed full-time,Md,Hu,3,10,8,3,1920000,2,5,2,2,0,1,2,5
10983,Yes,No,No,Employed full-time,Bd,Ss,3,1,1,2,70000,2,3,4,3,0,0,0,3
10984,Yes,Yes,No,Employed full-time,Bd,Cd,6,4,2,3,60000,3,3,4,2,1,0,2,3
10985,Yes,No,No,Employed full-time,Bd,Cd,2,4,2,3,,1,0,3,3,3,0,1,3
10986,Yes,Yes,"Yes, full-time",Employed full-time,Nd,In,8,2,1,2,20000,2,,2,3,1,0,3,2
10987,Yes,Yes,No,Employed full-time,Md,Ae,4,1,1,-1,51500,2,3,4,3,1,1,0,3
10988,Yes,No,No,Employed full-time,Nd,Ns,4,1,1,3,65000,2,5,4,3,1,2,0,3
10989,No,No,No,Employed full-time,Bd,Cd,8,6,4,2,2.00E+06,2,3,5,2,2,0,0,3
10990,Yes,Yes,"Yes, full-time",Employed full-time,Bd,Cd,3,4,3,3,95000,,,,,,,,
10991,Yes,No,No,Employed full-time,Md,Cd,7,3,2,2,85000,2,3,4,2,2,1,2,3
10992,Yes,No,No,Employed full-time,Bd,Cd,4,3,2,2,57348,2,5,2,3,1,0,0,4
10993,No,Yes,"Yes, part-time",Employed full-time,Bd,Ae,6,5,5,2,120000,1,,4,3,1,1,0,4
10994,Yes,Yes,No,Employed full-time,Md,,8,7,5,-2,112320,1,2,1,2,2,1,3,3
10995,Yes,Yes,No,Employed full-time,Nd,Cd,8,8,9,-1,94430,4,5,2,3,3,0,3,5
10996,Yes,Yes,No,Employed full-time,Md,Hu,5,11,11,2,90000,2,5,4,3,2,0,2,
10997,Yes,No,No,Employed full-time,Bd,Hu,4,2,2,2,120000,2,4,6,3,0,1,0,3
10998,No,No,No,Employed full-time,Ad,We,8,3,3,2,80000,2,5,4,2,1,0,1,3
10999,Yes,Yes,No,Employed full-time,Bd,Cd,6,3,2,1,156000,1,5,4,3,1,0,2,2
11000,Yes,Yes,No,Employed full-time,Nd,Cd,1,8,6,2,110000,3,5,3,2,0,0,1,4
11001,Yes,Yes,No,Employed full-time,Sd,,8,8,8,3,126039,3,5,3,3,0,0,0,4
11002,No,No,No,Employed full-time,Md,Ae,8,5,2,0,115000,1,5,4,3,1,0,1,3
11003,Yes,Yes,No,Employed full-time,Bd,Cd,4,2,1,2,62500,1,2,2,2,2,0,0,2
11004,Yes,Yes,No,Employed full-time,Bd,Ss,7,11,11,-2,165000,2,5,2,3,2,0,1,5
11005,Yes,Yes,No,Employed full-time,Bd,Ma,4,6,5,3,110000,2,5,2,3,2,1,3,3
11006,Yes,Yes,No,Employed full-time,Bd,Cd,3,4,2,3,85000,2,5,3,3,2,0,1,3
11007,Yes,Yes,No,Employed full-time,Bd,,4,3,3,2,110000,2,5,4,2,2,1,3,3
11008,Yes,No,No,Employed full-time,Md,Ma,3,5,1,3,70000,2,5,5,2,1,3,3,3
11009,Yes,Yes,No,Employed full-time,Bd,Cd,6,4,1,2,115000,3,5,7,2,1,1,2,2
11010,No,No,No,Employed full-time,Bd,Cd,4,10,9,-2,150000,3,3,3,,0,0,1,4
11011,Yes,Yes,"Yes, full-time",Employed part-time,Pd,,5,4,3,1,193200,2,5,5,4,0,0,0,2
11012,No,No,No,Employed full-time,Bd,Cd,5,4,4,1,120285,2,3,4,3,3,0,3,3
11013,Yes,Yes,"Yes, full-time",Employed full-time,Bd,Cd,2,4,4,1,115000,3,5,3,3,2,0,3,3
11014,Yes,Yes,"Yes, full-time",Employed full-time,Nd,In,8,2,1,3,88500,2,5,3,3,1,2,0,3
11015,Yes,Yes,No,Employed full-time,Bd,Cd,7,7,6,2,102000,3,5,5,3,0,0,0,4
11016,Yes,Yes,No,Employed full-time,Md,Ns,6,3,2,-2,78000,2,2,5,3,2,1,0,
11017,No,No,No,Employed full-time,Bd,Ss,3,1,1,1,80000,1,5,4,2,0,1,0,3
11018,Yes,No,"Yes, part-time",Employed full-time,Bd,Cd,6,2,1,3,2.00E+06,3,1,1,2,2,1,3,3
11019,Yes,No,No,Employed full-time,Bd,In,7,6,5,-1,120000,2,5,3,3,1,0,2,4
11020,No,No,No,Employed full-time,Md,Cd,5,4,1,-2,115,3,2,6,2,0,0,2,3
11021,Yes,No,No,Employed full-time,Bd,In,6,5,3,2,1.00E+05,2,5,3,3,1,2,1,3
11022,Yes,Yes,No,Employed full-time,Odd,Hu,4,10,8,2,150000,2,3,3,2,1,0,1,6
11023,No,No,No,Employed full-time,Ad,Cd,8,10,10,2,79000,5,5,3,3,0,1,0,5
11024,Yes,Yes,No,Employed full-time,Bd,Cd,4,7,7,2,150000,3,5,2,2,1,1,2,4
11025,No,No,No,Employed full-time,Bd,,8,2,2,1,90000,2,3,5,3,2,0,2,3
11026,No,No,"Yes, part-time",Employed full-time,Ad,Cd,7,7,6,3,87000,2,3,2,2,1,0,0,4
11027,Yes,Yes,No,Employed full-time,Md,Cd,2,3,2,2,60000,1,5,3,2,1,0,3,3
11028,Yes,No,No,Employed full-time,Bd,Hu,1,1,1,-1,53000,2,0,4,3,0,0,2,2
11029,Yes,No,No,Employed full-time,Bd,Cd,5,6,2,3,732000,3,2,3,2,0,0,0,3
11030,No,No,No,Employed full-time,Bd,Cd,5,6,5,0,140000,3,5,6,4,0,0,1,3
11031,Yes,No,No,Employed full-time,Bd,In,6,4,4,-2,117000,2,4,3,3,0,0,0,3
11032,No,Yes,No,Employed full-time,Md,Cd,5,7,7,2,250000,2,5,4,3,1,1,2,4
11033,Yes,No,No,Employed full-time,Bd,,4,8,8,-1,303000,2,5,3,3,0,0,0,4
11034,Yes,Yes,No,Employed full-time,Odd,Ma,4,5,2,1,194600,2,4,5,3,0,1,1,3
11035,Yes,No,No,Employed full-time,Bd,Ae,3,8,5,-2,94000,2,5,3,2,0,0,2,4
11036,Yes,Yes,No,Employed full-time,Bd,We,3,5,4,3,132000,3,5,3,2,1,1,0,3
11037,Yes,Yes,No,Employed full-time,Nd,Cd,8,1,1,2,95000,1,3,3,2,3,0,2,3
11038,Yes,Yes,No,Employed full-time,Bd,Ns,4,2,2,2,85000,2,5,4,2,2,0,3,3
11039,No,Yes,No,Employed full-time,Ad,Cd,3,7,4,-1,108000,1,3,5,3,3,1,0,4
11040,Yes,Yes,No,Employed full-time,Bd,Cd,1,11,11,1,120000,2,5,4,3,0,0,0,6
11041,No,Yes,No,Employed full-time,Bd,Cd,3,2,1,3,40000,2,5,3,2,1,0,1,2
11042,Yes,Yes,No,Employed full-time,Bd,Cd,6,11,5,2,105000,1,3,3,3,0,2,2,4
11043,No,Yes,No,Employed full-time,Bd,Cd,5,2,1,2,65000,2,4,3,3,1,2,0,2
11044,Yes,Yes,No,Employed full-time,Bd,Ss,4,2,2,2,70000,2,5,5,3,1,0,3,3
11045,Yes,Yes,No,Employed full-time,Md,Ma,6,2,1,2,80000,5,5,3,4,2,1,3,2
